Contig Name	Contig Length
contig_136596_1	49319
contig_13660_1	33348
contig_136612_1	37890
contig_136617_1	50306
contig_136619_1	86967
contig_136623_1	41114
contig_136629_1	106043
contig_13664_1	83852
contig_136645_1	88257
contig_136649_1	14000
contig_136652_1	144218
contig_136654_1	126754
contig_136655_1	36967
contig_136660_1	97363
contig_13667_1	163153
contig_136670_1	220894
contig_136674_1	46791
contig_13668_1	20830
contig_13669_1	63228
contig_136690_1	38991
contig_136695_1	32743
contig_136697_1	12820
contig_136700_1	43610
contig_136701_1	3433
contig_13671_1	151322
contig_136738_1	25624
contig_136744_1	74550
contig_136754_1	14570
contig_136755_1	14635
contig_136757_1	56642
contig_136766_1	67002
contig_13679_1	13805
contig_136793_1	35499
contig_136796_1	92959
contig_136797_1	30590
contig_136800_1	92625
contig_136816_1	103224
contig_136819_1	102244
contig_136833_1	33898
contig_13684_1	460309
contig_136847_1	455301
contig_136848_1	53197
contig_136849_1	33698
contig_136854_1	82297
contig_136855_1	47178
contig_136860_1	31508
contig_13687_1	57847
contig_136886_1	19295
contig_136892_1	60475
contig_136896_1	174041
contig_13690_1	67046
contig_136900_1	177184
contig_136912_1	38996
contig_136913_1	103243
contig_136918_1	198025
contig_13692_1	48554
contig_136925_1	26391
contig_13693_1	48594
contig_13694_1	19508
contig_136942_1	24115
contig_13695_1	13226
contig_136955_1	49162
contig_13696_1	17108
contig_136963_1	69632
contig_136968_1	18351
contig_13697_1	353396
contig_13699_1	293486
contig_13700_1	121656
contig_13701_1	166286
contig_137013_1	5792
contig_13702_1	72405
contig_137024_1	128706
contig_137025_1	21556
contig_137029_1	19841
contig_13703_1	73125
contig_137047_1	116005
contig_13705_1	25991
contig_137051_1	51222
contig_13706_1	29530
contig_137060_1	27354
contig_137062_1	55003
contig_137068_1	29559
contig_137071_1	23143
contig_137075_1	14076
contig_137079_1	25016
contig_13708_1	10623
contig_137082_1	30108
contig_137083_1	2982
contig_137111_1	13306
contig_137112_1	69491
contig_137114_1	97576
contig_137120_1	13388
contig_137121_1	59087
contig_137136_1	30216
contig_137181_1	41556
contig_137187_1	11263
contig_137196_1	18975
contig_137197_1	100435
contig_137205_1	303641
contig_137209_1	286300
contig_137216_1	80767
contig_137219_1	29350
contig_137229_1	32276
contig_137237_1	24500
contig_137248_1	156084
contig_137249_1	15010
contig_13726_1	29001
contig_137266_1	321089
contig_137268_1	88148
contig_137277_1	62217
contig_13730_1	19665
contig_137301_1	125785
contig_137313_1	9481
contig_13734_1	49832
contig_13736_1	22448
contig_137373_1	33273
contig_137374_1	59316
contig_137376_1	36562
contig_137378_1	40445
contig_13738_1	3932
contig_137386_1	59828
contig_13739_1	9349
contig_137394_1	72564
contig_13740_1	79685
contig_137400_1	219818
contig_137402_1	215654
contig_137404_1	104808
contig_137411_1	16556
contig_137417_1	39629
contig_13742_1	60357
contig_137422_1	82651
contig_137423_1	22939
contig_137431_1	22645
contig_137434_1	16771
contig_137435_1	65229
contig_13744_1	49703
contig_137443_1	55780
contig_137445_1	37075
contig_137448_1	278400
contig_13745_1	23568
contig_137465_1	47695
contig_13747_1	187521
contig_137470_1	16960
contig_137473_1	104751
contig_137486_1	293950
contig_137488_1	120795
contig_137491_1	49985
contig_137495_1	33020
contig_137501_1	43403
contig_137510_1	78544
contig_137529_1	20632
contig_137539_1	254212
contig_137550_1	26084
contig_13756_1	46403
contig_13758_1	66698
contig_137589_1	25702
contig_137590_1	73996
contig_137604_1	18681
contig_137605_1	20378
contig_13761_1	16548
contig_137615_1	31332
contig_13762_1	205814
contig_137626_1	19296
contig_13763_1	67748
contig_137632_1	18836
contig_137633_1	17661
contig_137649_1	97572
contig_13765_1	84705
contig_137660_1	42987
contig_137662_1	162279
contig_137666_1	21205
contig_137677_1	31676
contig_137679_1	7001
contig_137682_1	60184
contig_137685_1	47070
contig_137689_1	55451
contig_137695_1	62206
contig_137700_1	12463
contig_137701_1	36658
contig_137716_1	32071
contig_13772_1	32384
contig_137720_1	4930
contig_137722_1	17110
contig_137723_1	18023
contig_137728_1	22417
contig_137729_1	43219
contig_137730_1	72660
contig_137732_1	69158
contig_137737_1	38057
contig_137740_1	34827
contig_137745_1	62317
contig_13775_1	73889
contig_137757_1	59150
contig_137759_1	66565
contig_13776_1	84589
contig_13777_1	29469
contig_13779_1	33513
contig_13780_1	203093
contig_137801_1	35712
contig_137815_1	70903
contig_137818_1	14352
contig_137821_1	23297
contig_137831_1	59854
contig_13784_1	83460
contig_137845_1	175996
contig_137848_1	154695
contig_13786_1	57900
contig_137871_1	57435
contig_137882_1	34426
contig_137895_1	116148
contig_13790_1	61308
contig_137904_1	46920
contig_137910_1	42510
contig_13792_1	84519
contig_13793_1	28587
contig_137943_1	20616
contig_13795_1	171597
contig_137952_1	223588
contig_137972_1	20888
contig_137973_1	48251
contig_13798_1	37761
contig_137986_1	64664
contig_137993_1	30235
contig_138006_1	51414
contig_138012_1	78440
contig_138015_1	407449
contig_138023_1	14733
contig_138026_1	93142
contig_138033_1	51352
contig_138041_1	76690
contig_138042_1	70936
contig_138043_1	32564
contig_138049_1	45937
contig_138053_1	31491
contig_138056_1	107389
contig_138057_1	20490
contig_138060_1	25953
contig_138065_1	62073
contig_138077_1	55684
contig_13808_1	36650
contig_138084_1	26232
contig_138088_1	31521
contig_13809_1	25707
contig_138092_1	33527
contig_138093_1	28993
contig_13810_1	9734
contig_138102_1	41062
contig_138112_1	937
contig_13812_1	30311
contig_13814_1	33431
contig_13816_1	19755
contig_138161_1	10640
contig_138169_1	17650
contig_13817_1	87883
contig_138173_1	26502
contig_138179_1	67773
contig_138187_1	37540
contig_13819_1	53121
contig_138190_1	8510
contig_138199_1	11134
contig_13820_1	184051
contig_138201_1	51420
contig_138225_1	127886
contig_138232_1	361400
contig_138238_1	4082
contig_13824_1	65432
contig_138241_1	53166
contig_138244_1	16701
contig_138248_1	349343
contig_138249_1	81225
contig_13825_1	50361
contig_138250_1	30577
contig_138265_1	220835
contig_13827_1	7075
contig_138272_1	29306
contig_138273_1	38435
contig_13828_1	21995
contig_138286_1	40082
contig_138325_1	45619
contig_138329_1	44038
contig_138333_1	13889
contig_138341_1	91117
contig_138353_1	82979
contig_138358_1	130404
contig_13836_1	60546
contig_138360_1	8208
contig_138368_1	87339
contig_138373_1	42011
contig_138377_1	13607
contig_138380_1	55339
contig_138385_1	21236
contig_138394_1	67486
contig_138402_1	48754
contig_138409_1	31993
contig_13841_1	16661
contig_138411_1	50792
contig_13843_1	20858
contig_138432_1	146472
contig_138443_1	152130
contig_138448_1	137680
contig_138451_1	96963
contig_138454_1	30327
contig_138460_1	30554
contig_138461_1	7455
contig_138463_1	35876
contig_138465_1	131521
contig_138471_1	111174
contig_138473_1	63494
contig_138478_1	30486
contig_138480_1	13539
contig_138482_1	36590
contig_138484_1	47056
contig_138485_1	50995
contig_138487_1	24737
contig_138494_1	56872
contig_138498_1	41395
contig_138516_1	5123
contig_138528_1	54026
contig_13853_1	13708
contig_138531_1	295343
contig_138536_1	13311
contig_138546_1	26803
contig_138556_1	28108
contig_138565_1	33629
contig_138567_1	31450
contig_138570_1	28557
contig_138576_1	33257
contig_138582_1	19851
contig_138587_1	29799
contig_138599_1	47680
contig_138606_1	11830
contig_13861_1	63944
contig_138613_1	100723
contig_138620_1	82575
contig_13863_1	138209
contig_138631_1	32213
contig_138635_1	42323
contig_138652_1	64368
contig_138665_1	102206
contig_13867_1	66475
contig_138680_1	123514
contig_138689_1	54341
contig_138694_1	98215
contig_138704_1	26420
contig_138710_1	141406
contig_138715_1	54706
contig_138716_1	128123
contig_138724_1	33887
contig_138731_1	14568
contig_138732_1	20137
contig_138733_1	103024
contig_138734_1	17789
contig_138738_1	63374
contig_13874_1	86509
contig_138745_1	46120
contig_138749_1	64163
contig_13877_1	40250
contig_138775_1	58553
contig_138789_1	36644
contig_138796_1	34619
contig_138824_1	16677
contig_138828_1	18066
contig_138830_1	11218
contig_13884_1	37437
contig_13885_1	18178
contig_138856_1	164809
contig_138860_1	130337
contig_138861_1	26662
contig_138862_1	75854
contig_138863_1	46903
contig_138884_1	26722
contig_138909_1	79259
contig_13892_1	241712
contig_13895_1	9172
contig_138969_1	9529
contig_138971_1	9365
contig_138973_1	4650
contig_13898_1	26788
contig_13899_1	51858
contig_138995_1	3614
contig_139005_1	35671
contig_13901_1	49026
contig_139012_1	45836
contig_139036_1	24627
contig_139044_1	41980
contig_139058_1	41583
contig_13906_1	30950
contig_139061_1	52557
contig_139063_1	41354
contig_139069_1	28673
contig_13907_1	120796
contig_139076_1	3768
contig_13908_1	49315
contig_139082_1	58292
contig_139085_1	85857
contig_139088_1	103874
contig_139090_1	19765
contig_139094_1	142649
contig_139104_1	7439
contig_139106_1	24836
contig_139107_1	92998
contig_13911_1	22486
contig_139116_1	19298
contig_139130_1	6251
contig_139160_1	111832
contig_139167_1	15597
contig_13917_1	56713
contig_139175_1	44174
contig_139179_1	16834
contig_13918_1	173030
contig_139180_1	997
contig_139188_1	2532
contig_139189_1	2300
contig_139192_1	76663
contig_139195_1	104059
contig_139196_1	88730
contig_13921_1	19342
contig_139213_1	73444
contig_139218_1	29185
contig_13922_1	25687
contig_139247_1	33722
contig_139251_1	410791
contig_139254_1	64285
contig_139284_1	37432
contig_13930_1	59243
contig_139305_1	41099
contig_139311_1	107126
contig_139315_1	57676
contig_139316_1	43405
contig_13932_1	97890
contig_139321_1	25637
contig_139333_1	26328
contig_139335_1	14194
contig_139341_1	26536
contig_139346_1	7553
contig_139348_1	75964
contig_13935_1	62031
contig_139362_1	65850
contig_139366_1	86011
contig_139369_1	26818
contig_13937_1	72551
contig_139373_1	19247
contig_139374_1	123985
contig_139389_1	60549
contig_13940_1	99524
contig_139402_1	38184
contig_139434_1	6110
contig_13944_1	34539
contig_139459_1	9879
contig_139460_1	21054
contig_139462_1	12728
contig_139468_1	8335
contig_139475_1	171370
contig_139480_1	20743
contig_139494_1	121008
contig_139502_1	10179
contig_139503_1	8981
contig_13951_1	60167
contig_139513_1	11706
contig_139514_1	67188
contig_139523_1	118653
contig_139525_1	85033
contig_139542_1	35861
contig_13955_1	277912
contig_139552_1	51450
contig_139559_1	930
contig_139561_1	57753
contig_139564_1	48502
contig_139566_1	65332
contig_13957_1	16273
contig_139573_1	76625
contig_139597_1	22907
contig_13960_1	69944
contig_139605_1	59927
contig_13962_1	35766
contig_139622_1	52446
contig_139627_1	62767
contig_139649_1	33936
contig_13965_1	37110
contig_139655_1	67021
contig_139656_1	15263
contig_139678_1	23762
contig_139679_1	78053
contig_13968_1	23218
contig_139709_1	18852
contig_139710_1	9840
contig_139719_1	86101
contig_139725_1	23607
contig_13973_1	334025
contig_139730_1	36039
contig_139736_1	4281
contig_139762_1	102761
contig_139766_1	22593
contig_139768_1	8000
contig_13977_1	30625
contig_139777_1	20220
contig_13978_1	2020
contig_139780_1	42308
contig_139790_1	5673
contig_139792_1	153238
contig_139801_1	188148
contig_13981_1	2065
contig_139839_1	16303
contig_13984_1	283245
contig_139843_1	7291
contig_139853_1	41808
contig_139859_1	22954
contig_139865_1	81968
contig_139868_1	30861
contig_139871_1	152842
contig_139875_1	25598
contig_139879_1	36803
contig_13988_1	64416
contig_139882_1	21973
contig_13989_1	126712
contig_139906_1	38752
contig_139907_1	41978
contig_13991_1	9494
contig_139915_1	17400
contig_139928_1	51869
contig_139930_1	16889
contig_139937_1	79233
contig_139942_1	17462
contig_139944_1	30703
contig_139948_1	9427
contig_139952_1	49880
contig_139956_1	60238
contig_139957_1	15463
contig_139963_1	57858
contig_139967_1	23829
contig_139968_1	13425
contig_139984_1	20908
contig_139989_1	107608
contig_13999_1	25691
contig_14000_1	46947
contig_140005_1	30019
contig_140009_1	76343
contig_140018_1	39660
contig_14003_1	24871
contig_140039_1	78481
contig_14004_1	82607
contig_140043_1	278638
contig_140045_1	168192
contig_140047_1	458763
contig_14005_1	67947
contig_140051_1	27185
contig_140052_1	130358
contig_140085_1	15324
contig_140099_1	41623
contig_140115_1	25540
contig_140116_1	19424
contig_14012_1	30921
contig_140120_1	76502
contig_140125_1	7833
contig_140126_1	9791
contig_140129_1	47858
contig_140145_1	19458
contig_140150_1	15037
contig_140154_1	24574
contig_140158_1	64564
contig_140159_1	13059
contig_140161_1	6991
contig_14017_1	70015
contig_140170_1	17621
contig_140186_1	1055
contig_140192_1	2773
contig_140207_1	61019
contig_140212_1	22387
contig_140216_1	58123
contig_14022_1	28479
contig_14023_1	89450
contig_14025_1	166574
contig_140253_1	93479
contig_140265_1	26991
contig_14027_1	40813
contig_14028_1	36756
contig_140281_1	46313
contig_14029_1	97217
contig_140296_1	488704
contig_140304_1	150062
contig_140311_1	13409
contig_140318_1	25903
contig_140344_1	73964
contig_140352_1	36898
contig_140355_1	50072
contig_140360_1	55736
contig_140363_1	28532
contig_140369_1	68988
contig_140376_1	58904
contig_140378_1	13689
contig_140385_1	31091
contig_14039_1	258334
contig_140391_1	45945
contig_140397_1	31485
contig_140404_1	83109
contig_140409_1	52319
contig_140415_1	39873
contig_140420_1	35963
contig_140437_1	86552
contig_140444_1	12351
contig_140447_1	7630
contig_140459_1	40973
contig_140464_1	18718
contig_140471_1	9329
contig_140473_1	154381
contig_140482_1	58267
contig_14049_1	43134
contig_140500_1	77200
contig_140510_1	59495
contig_140533_1	108330
contig_140534_1	55921
contig_14054_1	27959
contig_140543_1	109097
contig_140545_1	59387
contig_14055_1	81842
contig_140559_1	3695
contig_140561_1	68088
contig_140562_1	155597
contig_140568_1	84669
contig_14057_1	183097
contig_140575_1	17620
contig_140577_1	48644
contig_14058_1	14389
contig_140588_1	69402
contig_140589_1	41082
contig_14059_1	4872
contig_140603_1	17353
contig_140606_1	27738
contig_140609_1	89867
contig_140619_1	24442
contig_14062_1	47096
contig_140622_1	53882
contig_140632_1	37952
contig_140633_1	15403
contig_140635_1	20959
contig_140636_1	21259
contig_140643_1	30778
contig_14065_1	37346
contig_140651_1	90755
contig_140656_1	3501
contig_140661_1	4689
contig_140662_1	95701
contig_140666_1	28446
contig_140667_1	58411
contig_140670_1	35458
contig_140677_1	17998
contig_14068_1	59231
contig_140681_1	68429
contig_140699_1	52209
contig_140704_1	110777
contig_14073_1	73849
contig_140734_1	17066
contig_140742_1	19964
contig_14077_1	40239
contig_140770_1	21334
contig_140775_1	243286
contig_140784_1	18779
contig_140788_1	30807
contig_140791_1	36029
contig_140795_1	6288
contig_140798_1	43044
contig_140801_1	137722
contig_14081_1	122487
contig_140814_1	43196
contig_140834_1	35945
contig_140840_1	42155
contig_140845_1	22515
contig_14085_1	162221
contig_14087_1	437150
contig_140872_1	15704
contig_140873_1	82150
contig_140879_1	54648
contig_14088_1	245500
contig_140880_1	9365
contig_140916_1	32777
contig_14092_1	189275
contig_140924_1	28761
contig_140929_1	10673
contig_140945_1	34388
contig_140948_1	23607
contig_140956_1	290585
contig_14096_1	66759
contig_140961_1	4087
contig_140965_1	30184
contig_14097_1	177397
contig_140970_1	119514
contig_140973_1	21532
contig_140977_1	41349
contig_140979_1	18743
contig_140981_1	3276
contig_140985_1	79643
contig_140986_1	8983
contig_14099_1	59402
contig_140996_1	18864
contig_141002_1	117991
contig_14101_1	42090
contig_141015_1	40502
contig_141021_1	27911
contig_14103_1	372141
contig_141037_1	28626
contig_141041_1	60197
contig_141049_1	95647
contig_141059_1	32931
contig_141062_1	66959
contig_141074_1	28252
contig_141082_1	66954
contig_141088_1	36187
contig_141092_1	29910
contig_141093_1	39005
contig_141100_1	20352
contig_141104_1	33219
contig_141115_1	384575
contig_14112_1	125059
contig_141129_1	21096
contig_141133_1	52388
contig_141140_1	32177
contig_141142_1	28435
contig_141145_1	32668
contig_141148_1	40740
contig_141156_1	27648
contig_141159_1	42313
contig_141169_1	3958
contig_141170_1	24139
contig_141180_1	15498
contig_141186_1	167709
contig_141199_1	42947
contig_14120_1	17696
contig_141200_1	65288
contig_141228_1	52088
contig_141234_1	70371
contig_141236_1	55406
contig_141245_1	48584
contig_141252_1	18109
contig_141264_1	26493
contig_141269_1	4068
contig_141273_1	25916
contig_141283_1	55397
contig_141288_1	52970
contig_14130_1	25695
contig_141308_1	27805
contig_14131_1	162901
contig_141311_1	59322
contig_141319_1	20158
contig_14132_1	47255
contig_141323_1	20812
contig_141327_1	14513
contig_141328_1	24855
contig_141333_1	18660
contig_14134_1	33351
contig_14135_1	13753
contig_141351_1	27080
contig_141377_1	158070
contig_14138_1	5955
contig_141385_1	49449
contig_141387_1	258008
contig_141396_1	70971
contig_141398_1	147308
contig_141408_1	16570
contig_14142_1	69178
contig_141426_1	200966
contig_14143_1	121379
contig_141431_1	75713
contig_141433_1	86377
contig_141434_1	98336
contig_141449_1	84105
contig_141450_1	38167
contig_141457_1	52330
contig_141459_1	41821
contig_141469_1	17542
contig_141470_1	169195
contig_141478_1	192880
contig_14148_1	28351
contig_141499_1	46819
contig_141500_1	18260
contig_141503_1	164586
contig_141513_1	165341
contig_141514_1	25084
contig_141520_1	56092
contig_141523_1	27308
contig_14153_1	29769
contig_141531_1	152451
contig_141543_1	17924
